ano_campeonato,data,rodada,estadio,arbitro,publico,publico_max,time_man,time_vis,vitoria_man,tecnico_man,colocacao_man,valor_equipe_titular_man,idade_media_titular_man,flag_jogo_casa_man,diff_idade_media_adv_man,diff_valor_equipe_adv_man,diff_colocacao_adv_man,med_publico_3_man,med_publico_6_man,med_gols_com_3_man,med_gols_com_6_man,med_perc_gols_com_3_man,med_perc_gols_com_6_man,med_gols_sof_3_man,med_gols_sof_6_man,med_perc_gols_sof_3_man,med_perc_gols_sof_6_man,med_faltas_com_3_man,med_faltas_com_6_man,med_perc_faltas_com_3_man,med_perc_faltas_com_6_man,med_faltas_sof_3_man,med_faltas_sof_6_man,med_perc_faltas_sof_3_man,med_perc_faltas_sof_6_man,med_chutes_com_3_man,med_chutes_com_6_man,med_perc_chutes_com_3_man,med_perc_chutes_com_6_man,med_chutes_sof_3_man,med_chutes_sof_6_man,med_perc_chutes_sof_3_man,med_perc_chutes_sof_6_man,med_chutes_bola_parada_com_3_man,med_chutes_bola_parada_com_6_man,med_perc_chutes_bola_parada_com_3_man,med_perc_chutes_bola_parada_com_6_man,med_chutes_bola_parada_sof_3_man,med_chutes_bola_parada_sof_6_man,med_perc_chutes_bola_parada_sof_3_man,med_perc_chutes_bola_parada_sof_6_man,med_defesas_com_3_man,med_defesas_com_6_man,med_perc_defesas_com_3_man,med_perc_defesas_com_6_man,med_defesas_sof_3_man,med_defesas_sof_6_man,med_perc_defesas_sof_3_man,med_perc_defesas_sof_6_man,med_impedimentos_com_3_man,med_impedimentos_com_6_man,med_perc_impedimentos_com_3_man,med_perc_impedimentos_com_6_man,med_impedimentos_sof_3_man,med_impedimentos_sof_6_man,med_perc_impedimentos_sof_3_man,med_perc_impedimentos_sof_6_man,diff_colocacao_3_man,diff_colocacao_6_man,vitoria_casa_3_man,vitoria_fora_3_man,empate_casa_3_man,empate_fora_3_man,derrota_casa_3_man,derrota_fora_3_man,vitoria_casa_6_man,vitoria_fora_6_man,empate_casa_6_man,empate_fora_6_man,derrota_casa_6_man,derrota_fora_6_man,streak_sem_sofrer_gols_man,streak_vitorias_man,tecnico_vis,colocacao_vis,valor_equipe_titular_vis,idade_media_titular_vis,flag_jogo_casa_vis,med_publico_3_vis,med_publico_6_vis,med_gols_com_3_vis,med_gols_com_6_vis,med_perc_gols_com_3_vis,med_perc_gols_com_6_vis,med_gols_sof_3_vis,med_gols_sof_6_vis,med_perc_gols_sof_3_vis,med_perc_gols_sof_6_vis,med_faltas_com_3_vis,med_faltas_com_6_vis,med_perc_faltas_com_3_vis,med_perc_faltas_com_6_vis,med_faltas_sof_3_vis,med_faltas_sof_6_vis,med_perc_faltas_sof_3_vis,med_perc_faltas_sof_6_vis,med_chutes_com_3_vis,med_chutes_com_6_vis,med_perc_chutes_com_3_vis,med_perc_chutes_com_6_vis,med_chutes_sof_3_vis,med_chutes_sof_6_vis,med_perc_chutes_sof_3_vis,med_perc_chutes_sof_6_vis,med_chutes_bola_parada_com_3_vis,med_chutes_bola_parada_com_6_vis,med_perc_chutes_bola_parada_com_3_vis,med_perc_chutes_bola_parada_com_6_vis,med_chutes_bola_parada_sof_3_vis,med_chutes_bola_parada_sof_6_vis,med_perc_chutes_bola_parada_sof_3_vis,med_perc_chutes_bola_parada_sof_6_vis,med_defesas_com_3_vis,med_defesas_com_6_vis,med_perc_defesas_com_3_vis,med_perc_defesas_com_6_vis,med_defesas_sof_3_vis,med_defesas_sof_6_vis,med_perc_defesas_sof_3_vis,med_perc_defesas_sof_6_vis,med_impedimentos_com_3_vis,med_impedimentos_com_6_vis,med_perc_impedimentos_com_3_vis,med_perc_impedimentos_com_6_vis,med_impedimentos_sof_3_vis,med_impedimentos_sof_6_vis,med_perc_impedimentos_sof_3_vis,med_perc_impedimentos_sof_6_vis,diff_colocacao_3_vis,diff_colocacao_6_vis,vitoria_casa_3_vis,vitoria_fora_3_vis,empate_casa_3_vis,empate_fora_3_vis,derrota_casa_3_vis,derrota_fora_3_vis,vitoria_casa_6_vis,vitoria_fora_6_vis,empate_casa_6_vis,empate_fora_6_vis,derrota_casa_6_vis,derrota_fora_6_vis,streak_sem_sofrer_gols_vis,streak_vitorias_vis,tecnico_man_enc,tecnico_vis_enc,time_man_enc,time_vis_enc
2019,2019-09-08,18,Estádio Raimundo Sampaio,Rafael Traci,14208.0,57483.0,Cruzeiro,Grêmio,-1.0,Rogério Ceni,16.0,20100000.0,31.0,1,2.6000000000000014,-58550000.0,5.0,27965.333333333332,23552.833333333332,1.0,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4166666666666667,13.714285714285714,11.0,0.6375000000000001,0.5430555555555555,8.0,9.0,0.3625,0.4569444444444444,4.714285714285714,4.0,0.7222222222222222,0.6759259259259259,2.571428571428571,2.3333333333333335,0.2777777777777778,0.324074074074074,7.857142857142857,9.333333333333334,0.3207773993187738,0.4333011272141707,16.285714285714285,12.666666666666666,0.6792226006812262,0.5666988727858293,1.0,3.0,0.3142857142857143,0.45,2.2857142857142856,3.6666666666666665,0.6857142857142857,0.55,2.5714285714285716,1.6666666666666667,0.8571428571428572,0.8333333333333334,0.14285714285714285,0.3333333333333333,0.14285714285714285,0.16666666666666666,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,Renato Gaúcho,11.0,78650000.0,28.4,0,38853.0,33241.166666666664,0.3333333333333333,0.5,0.25,0.43749999999999994,1.0,0.8333333333333334,0.75,0.5625000000000001,38.5,10.666666666666666,0.5668682795698925,0.5375816993464052,40.625,9.0,0.43313172043010756,0.46241830065359474,2.125,2.0,0.35416666666666663,0.39444444444444443,3.875,3.0,0.6458333333333333,0.6055555555555556,10.625,9.333333333333334,0.44270833333333337,0.40502854633289415,13.375,13.666666666666666,0.5572916666666667,0.5949714536671058,3.875,4.0,0.7625000000000001,0.6707070707070707,1.25,2.3333333333333335,0.23750000000000002,0.32929292929292925,0.125,3.0,0.6111111111111112,0.8999999999999999,0.0,0.3333333333333333,0.3888888888888889,0.09999999999999998,0.0,-7.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,0.3584905660377358,0.4716981132075472,0.20000000000000004,0.42424242424242425
2019,2019-09-09,18,Estádio Rei Pelé,Vinicius Gonçalves Dias Araujo,9311.0,20000.0,CSA,Chapecoense,1.0,Argel Fucks,19.0,7400000.0,29.7,1,0.6999999999999993,-4700000.0,2.0,10185.666666666666,14612.833333333334,0.3333333333333333,0.3333333333333333,0.25,0.16666666666666666,1.0,1.8333333333333333,0.75,0.8333333333333333,17.166666666666668,11.333333333333334,0.8015873015873016,0.491285403050109,4.333333333333333,14.333333333333334,0.1984126984126984,0.5087145969498911,1.3888888888888888,2.3333333333333335,0.17673107890499193,0.2698412698412698,5.555555555555555,6.666666666666667,0.823268921095008,0.7301587301587302,5.277777777777778,15.333333333333334,0.23380355276907,0.49627857522594354,17.11111111111111,12.666666666666666,0.76619644723093,0.5037214247740563,3.9444444444444446,7.0,0.788888888888889,0.6214285714285714,1.0555555555555556,4.0,0.2111111111111111,0.37857142857142856,0.05555555555555555,1.3333333333333333,0.05555555555555555,0.75,0.9444444444444444,0.3333333333333333,0.9444444444444444,0.25,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,Emerson Cris,17.0,12100000.0,29.0,0,14946.666666666666,17698.833333333332,1.3333333333333333,1.1666666666666667,0.35,0.32333333333333336,2.3333333333333335,2.5,0.6499999999999999,0.6766666666666666,48.42857142857143,14.666666666666666,0.5158730158730158,0.45852490421455944,47.57142857142857,18.0,0.48412698412698413,0.5414750957854406,2.5714285714285716,3.0,0.3603988603988604,0.3544973544973546,5.142857142857143,5.333333333333333,0.6396011396011396,0.6455026455026455,12.0,18.333333333333332,0.4879423033581249,0.5350862068965518,12.857142857142858,15.666666666666666,0.5120576966418752,0.4649137931034484,6.857142857142858,2.3333333333333335,0.7527777777777778,0.5111111111111112,1.7142857142857144,2.0,0.24722222222222223,0.48888888888888893,0.8571428571428572,1.0,0.4666666666666667,0.5,0.8571428571428572,0.3333333333333333,0.5333333333333333,0.5,-1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,-0.07692307692307693,-0.08333333333333333,-0.2549019607843137
2019,2019-09-11,16,Allianz Parque,Anderson Daronco,27956.0,43600.0,Palmeiras,Fluminense,1.0,Mano Menezes,3.0,52000000.0,30.8,1,3.1999999999999993,16050000.0,-15.0,34658.333333333336,34185.166666666664,1.6666666666666667,1.8333333333333333,0.6666666666666666,0.8333333333333334,1.0,0.5,0.3333333333333333,0.16666666666666666,12.0,14.0,0.42857142857142855,0.4229910714285714,16.0,19.5,0.5714285714285714,0.5770089285714286,6.0,6.25,0.8571428571428571,0.8060515873015874,1.0,1.5,0.14285714285714285,0.1939484126984127,17.0,20.25,0.5666666666666667,0.5739741161616162,13.0,14.75,0.43333333333333335,0.4260258838383839,6.0,4.0,0.42857142857142855,0.3988095238095237,8.0,5.5,0.5714285714285714,0.6011904761904762,1.0,0.75,0.5,0.38888888888888884,1.0,0.75,0.5,0.611111111111111,2.0,-1.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,Oswaldo de Oliveira,18.0,35950000.0,27.6,0,25153.0,19372.166666666668,1.0,1.0,0.5555555555555555,0.4277777777777778,1.3333333333333333,1.8333333333333333,0.44444444444444436,0.5722222222222223,22.0,16.75,0.4583333333333333,0.5397625448028673,26.0,15.0,0.5416666666666666,0.46023745519713266,2.0,2.75,0.2857142857142857,0.2961760461760462,5.0,5.25,0.7142857142857143,0.7038239538239538,30.0,16.5,0.5660377358490566,0.46145078293587116,23.0,17.75,0.4339622641509434,0.5385492170641288,3.0,5.25,0.75,0.6272321428571428,1.0,3.0,0.25,0.37276785714285715,1.0,1.0,0.2,0.42499999999999993,4.0,1.5,0.8,0.575,3.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,0.28888888888888886,0.0,0.5652173913043478,0.3125
2019,2019-09-14,19,Estádio Jornalista Mário Filho,Braulio da Silva Machado,68243.0,78838.0,Flamengo,Santos,1.0,Jorge Jesus,1.0,80300000.0,28.3,1,1.0,49450000.0,-1.0,56411.666666666664,54119.0,3.0,3.3333333333333335,0.7833333333333332,0.8011904761904761,1.0,1.0,0.2166666666666667,0.1988095238095238,6.222222222222222,11.333333333333334,0.48173374613003095,0.5441176470588235,7.0,11.0,0.518266253869969,0.45588235294117646,12.11111111111111,8.666666666666666,0.9084967320261438,0.6755991285403051,1.5555555555555556,3.3333333333333335,0.0915032679738562,0.324400871459695,9.333333333333334,12.333333333333334,0.5747368421052631,0.4777777777777778,6.222222222222222,12.333333333333334,0.42526315789473684,0.5222222222222223,0.7777777777777778,3.0,0.13,0.40238095238095245,7.0,6.333333333333333,0.87,0.5976190476190478,0.0,1.0,0.0,0.5,2.3333333333333335,1.3333333333333333,1.0,0.5,-2.0,-8.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,Jorge Sampaoli,2.0,30850000.0,27.3,0,31101.666666666668,29869.166666666668,1.0,1.0,0.4666666666666666,0.7333333333333334,1.6666666666666667,0.8333333333333334,0.5333333333333333,0.2666666666666668,13.666666666666666,15.0,0.5270498084291187,0.5219645732689212,12.222222222222221,13.0,0.4729501915708812,0.47803542673107885,8.0,5.0,0.7857142857142857,0.671957671957672,3.6666666666666665,2.6666666666666665,0.2142857142857143,0.32804232804232797,12.555555555555555,13.666666666666666,0.46502057613168724,0.4699675113710202,14.444444444444445,16.333333333333332,0.5349794238683128,0.5300324886289799,1.4444444444444444,2.6666666666666665,0.22486772486772486,0.375,4.777777777777778,4.0,0.7751322751322751,0.6250000000000001,1.4444444444444444,1.3333333333333333,0.6111111111111112,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.3888888888888889,0.3333333333333333,1.0,-3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5652173913043478,0.65,0.5584415584415584,0.45161290322580644
2019,2019-09-15,19,Arena Condá,Flavio Rodrigues de Souza,8808.0,22600.0,Chapecoense,Vasco da Gama,-1.0,Emerson Cris,19.0,10700000.0,29.9,1,3.1999999999999993,-2050000.0,4.0,7286.666666666667,6888.666666666667,0.3333333333333333,0.6666666666666666,0.5,0.4333333333333333,0.3333333333333333,1.0,0.5,0.5666666666666667,82.85714285714286,13.666666666666666,0.5132275132275133,0.4577857427319793,82.14285714285714,16.333333333333332,0.48677248677248675,0.5422142572680206,2.142857142857143,4.333333333333333,0.38746438746438744,0.4351851851851853,4.285714285714286,5.666666666666667,0.6125356125356125,0.5648148148148148,10.0,17.0,0.4931259860265946,0.5346569139672587,10.714285714285715,14.666666666666666,0.5068740139734055,0.4653430860327412,5.714285714285714,5.333333333333333,0.7055555555555556,0.5947089947089949,1.4285714285714286,3.3333333333333335,0.29444444444444445,0.40529100529100526,0.7142857142857143,1.0,0.43333333333333335,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.5666666666666667,0.3333333333333333,1.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,Vanderlei Luxemburgo,15.0,12750000.0,26.7,0,26111.666666666668,22877.833333333332,0.6666666666666666,0.6666666666666666,0.5000000000000002,0.3888888888888889,0.6666666666666666,1.0,0.5,0.6111111111111112,109.2,13.0,0.49133627019089576,0.514814814814815,88.6,12.666666666666666,0.5086637298091042,0.48518518518518516,4.8,2.3333333333333335,0.5181818181818182,0.45454545454545453,5.0,3.3333333333333335,0.4818181818181818,0.5454545454545454,16.0,13.333333333333334,0.4994555353901996,0.48390804597701154,16.6,13.666666666666666,0.5005444646098004,0.5160919540229885,5.4,2.6666666666666665,0.675,0.6527777777777778,2.6,2.3333333333333335,0.325,0.34722222222222227,2.2,0.6666666666666666,0.5666666666666667,0.5,1.4,0.6666666666666666,0.43333333333333335,0.5,0.0,-5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,-0.07692307692307693,0.0967741935483871,-0.2549019607843137,0.08
2019,2019-09-15,19,Allianz Parque,Rodolpho Toski Marques,35578.0,43600.0,Palmeiras,Cruzeiro,1.0,Mano Menezes,3.0,58000000.0,29.9,1,2.099999999999998,41750000.0,-13.0,33328.333333333336,33586.333333333336,2.0,2.1666666666666665,0.6666666666666666,0.8333333333333334,1.0,0.5,0.3333333333333333,0.16666666666666666,52.5,13.666666666666666,0.44047619047619047,0.4077380952380952,55.833333333333336,20.333333333333332,0.5595238095238095,0.5922619047619048,5.833333333333333,6.0,0.8068783068783069,0.8154761904761906,1.5,1.3333333333333333,0.1931216931216931,0.18452380952380953,18.666666666666668,21.333333333333332,0.5819783197831978,0.5882154882154883,13.166666666666666,14.666666666666666,0.4180216802168022,0.41178451178451186,5.833333333333333,4.666666666666667,0.4497354497354497,0.42063492063492053,7.333333333333333,6.0,0.5502645502645502,0.5793650793650794,1.0,1.0,0.5833333333333334,0.38888888888888884,0.8333333333333334,1.0,0.4166666666666667,0.611111111111111,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,Rogério Ceni,16.0,16250000.0,27.8,0,8939.0,11912.166666666666,1.0,0.8333333333333334,0.3333333333333333,0.36666666666666664,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.6333333333333333,14.428571428571429,10.666666666666666,0.625,0.4448484848484848,9.0,13.333333333333334,0.375,0.5551515151515153,6.428571428571429,4.333333333333333,0.6944444444444444,0.5925925925925927,4.142857142857142,3.3333333333333335,0.3055555555555555,0.40740740740740744,8.714285714285714,14.0,0.33720697255059107,0.5158390991724325,16.571428571428573,13.0,0.6627930274494089,0.4841609008275674,1.0,4.333333333333333,0.29523809523809524,0.4141604010025062,2.571428571428571,5.666666666666667,0.7047619047619047,0.5858395989974938,2.142857142857143,2.3333333333333335,0.7142857142857143,0.7222222222222223,0.2857142857142857,0.6666666666666666,0.2857142857142857,0.27777777777777773,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.28888888888888886,0.3584905660377358,0.5652173913043478,0.20000000000000004
2019,2019-09-15,19,Estádio Nacional de Brasília Mané Garrincha,Jean Pierre Goncalves Lima,15733.0,50000.0,Fluminense,Corinthians,1.0,Oswaldo de Oliveira,17.0,36550000.0,26.7,1,1.0,-6600000.0,13.0,19448.333333333332,24382.666666666668,0.6666666666666666,0.6666666666666666,0.22222222222222224,0.3,1.0,1.0,0.7777777777777778,0.7,55.285714285714285,12.5,0.47119815668202764,0.4700000000000001,52.285714285714285,14.0,0.5288018433179723,0.53,2.142857142857143,7.0,0.31632653061224486,0.658119658119658,4.714285714285714,4.0,0.6836734693877551,0.34188034188034194,27.0,15.0,0.5387466307277627,0.519047619047619,21.857142857142858,14.0,0.4612533692722372,0.48095238095238085,3.0,3.5,0.7142857142857143,0.3383838383838384,1.2857142857142856,6.5,0.2857142857142857,0.6616161616161614,0.8571428571428572,1.5,0.17142857142857143,0.6666666666666667,3.5714285714285716,1.0,0.8285714285714286,0.33333333333333326,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,Fábio Carille,4.0,43150000.0,25.7,0,29155.0,23345.833333333332,1.3333333333333333,1.0,0.6250000000000002,0.5625,0.6666666666666666,0.5,0.37500000000000006,0.4375000000000001,82.75,11.0,0.4445446604891387,0.4727277564921244,105.625,13.0,0.5554553395108613,0.5272722435078756,0.75,1.3333333333333333,0.09375,0.22222222222222224,5.375,4.333333333333333,0.90625,0.7777777777777777,19.5,15.0,0.5686677631578947,0.5399492234169654,14.75,12.0,0.43133223684210525,0.4600507765830346,2.625,4.333333333333333,0.71875,0.7777777777777777,2.25,2.0,0.28125,0.22222222222222232,1.375,1.0,0.3333333333333333,0.3611111111111111,2.75,2.0,0.6666666666666666,0.6388888888888888,-1.0,-8.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.4074074074074074,0.3125,0.41379310344827586
2019,2019-09-15,19,Arena da Baixada,Felipe Fernandes,13784.0,42372.0,Atlético-PR,Avaí FC,-1.0,Tiago Nunes,9.0,14100000.0,25.8,1,-0.5999999999999979,9950000.0,-11.0,15748.333333333334,15544.166666666666,0.6666666666666666,1.0,0.6666666666666669,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,15.428571428571429,15.666666666666666,0.5425766379483069,0.5362405416168857,13.285714285714286,13.666666666666666,0.45742336205169304,0.46375945838311433,8.714285714285714,5.0,0.5974025974025974,0.712121212121212,6.571428571428571,2.3333333333333335,0.4025974025974026,0.28787878787878785,15.428571428571429,15.0,0.48423005565862703,0.4617511520737327,15.857142857142858,17.333333333333332,0.5157699443413729,0.5382488479262674,3.7142857142857144,3.3333333333333335,0.4285714285714286,0.32083333333333336,5.142857142857143,6.666666666666667,0.5714285714285714,0.6791666666666666,1.0,1.6666666666666667,0.3214285714285714,0.6666666666666666,2.428571428571429,1.3333333333333333,0.6785714285714286,0.3333333333333333,-2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Alberto Valentim,20.0,4150000.0,26.4,0,12208.333333333334,19171.833333333332,0.6666666666666666,0.3333333333333333,0.41666666666666674,0.2083333333333333,1.3333333333333333,1.6666666666666667,0.5833333333333333,0.7916666666666666,13.333333333333334,13.333333333333334,0.4836100468284376,0.5386243386243387,14.11111111111111,11.666666666666666,0.5163899531715623,0.4613756613756614,6.666666666666666,2.0,0.5158730158730158,0.2619047619047619,5.777777777777778,5.333333333333333,0.48412698412698413,0.738095238095238,13.666666666666666,13.333333333333334,0.49666666666666665,0.48301587301587295,13.666666666666666,14.333333333333334,0.5033333333333333,0.516984126984127,2.4444444444444446,4.666666666666667,0.4074074074074074,0.634920634920635,3.5555555555555554,3.3333333333333335,0.5925925925925926,0.36507936507936506,0.7777777777777778,1.0,0.7777777777777778,0.5666666666666665,0.2222222222222222,1.6666666666666667,0.2222222222222222,0.4333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.4222222222222222,0.0,0.34285714285714286,-0.4
2019,2019-09-15,19,Arena do Grêmio,Savio Pereira Sampaio,41733.0,60540.0,Grêmio,Goiás,1.0,Renato Gaúcho,11.0,70900000.0,28.5,1,0.10000000000000142,61000000.0,-3.0,14232.0,13991.0,2.0,1.6666666666666667,0.5555555555555557,0.7222222222222222,1.6666666666666667,1.0,0.4444444444444444,0.2777777777777778,63.0,10.666666666666666,0.5504032258064516,0.49225589225589234,71.25,10.666666666666666,0.4495967741935484,0.5077441077441077,2.25,6.666666666666667,0.375,0.6553446553446555,3.75,3.6666666666666665,0.625,0.34465534465534464,11.25,11.0,0.46875,0.48810621427254297,12.75,11.666666666666666,0.53125,0.5118937857274571,3.75,3.3333333333333335,0.7250000000000001,0.375,1.5,5.333333333333333,0.275,0.6249999999999999,0.25,1.0,0.6666666666666666,0.75,0.0,0.3333333333333333,0.33333333333333337,0.24999999999999997,0.0,-8.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,Ney Franco,14.0,9900000.0,28.4,0,32099.666666666668,30060.333333333332,0.3333333333333333,0.5,0.16666666666666666,0.15714285714285714,1.6666666666666667,2.8333333333333335,0.8333333333333334,0.8428571428571429,12.0,13.5,0.5777511961722488,0.5294117647058824,8.875,12.0,0.4222488038277512,0.47058823529411764,7.75,2.0,0.4420072115384615,0.25882352941176484,12.375,9.0,0.5579927884615384,0.7411764705882351,9.5,12.5,0.43229166666666663,0.44285714285714267,12.25,15.0,0.5677083333333334,0.5571428571428569,5.625,6.0,0.7366071428571429,0.7500000000000002,2.0,1.5,0.26339285714285715,0.25000000000000006,1.0,1.5,0.4375,0.4999999999999999,1.375,0.5,0.5625,0.5,4.0,8.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.4716981132075472,0.0,0.42424242424242425,0.1
2019,2019-09-15,19,Arena Fonte Nova,Wagner do Nascimento Magalhães,38977.0,55000.0,EC Bahia,Fortaleza,0.0,Roger Machado,7.0,13950000.0,28.4,1,0.0,4100000.0,-6.0,34997.0,28302.333333333332,1.6666666666666667,1.0,0.8333333333333334,0.7,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3,15.428571428571429,13.0,0.6260869565217391,0.5852685421994884,9.0,8.666666666666666,0.37391304347826093,0.41473145780051146,4.428571428571429,2.0,0.2619047619047619,0.40079365079365087,7.285714285714286,3.6666666666666665,0.7380952380952381,0.5992063492063493,10.142857142857142,11.333333333333334,0.39842300556586274,0.46593073593073586,16.142857142857142,13.666666666666666,0.6015769944341374,0.534069264069264,8.714285714285715,5.333333333333333,0.556390977443609,0.5263157894736842,6.571428571428571,4.0,0.44360902255639095,0.47368421052631576,1.0,0.6666666666666666,0.38095238095238093,0.27777777777777773,1.7142857142857144,2.6666666666666665,0.6190476190476191,0.7222222222222223,-5.0,-1.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,Zé Ricardo,13.0,9850000.0,28.4,0,20286.666666666668,21498.333333333332,2.0,1.3333333333333333,0.6111111111111109,0.38888888888888884,1.6666666666666667,1.6666666666666667,0.38888888888888884,0.611111111111111,15.666666666666666,7.333333333333333,0.546384479717813,0.40603864734299516,13.11111111111111,10.666666666666666,0.45361552028218693,0.5939613526570048,5.555555555555555,3.3333333333333335,0.4829059829059829,0.3467532467532468,6.444444444444445,6.0,0.517094017094017,0.6532467532467532,13.666666666666666,11.666666666666666,0.46568627450980393,0.6056171260774842,15.666666666666666,7.666666666666667,0.5343137254901961,0.39438287392251586,4.222222222222222,5.666666666666667,0.6574074074074073,0.626984126984127,2.2222222222222223,3.3333333333333335,0.34259259259259256,0.373015873015873,0.8888888888888888,0.3333333333333333,0.17777777777777778,0.25,1.0,1.0,0.8222222222222222,0.7500000000000001,-1.0,-1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.21212121212121213,0.14285714285714285,0.21875,0.2727272727272727
2019,2019-09-15,19,Estádio Governador Plácido Castelo,Luiz Flávio de Oliveira,20906.0,60326.0,Ceará SC,Botafogo,0.0,Enderson Moreira,12.0,9250000.0,28.9,1,2.599999999999998,-8800000.0,2.0,36611.666666666664,34749.5,2.0,1.3333333333333333,0.48888888888888893,0.49333333333333335,1.6666666666666667,1.0,0.5111111111111111,0.5066666666666666,82.85714285714286,17.333333333333332,0.5428571428571429,0.5336700336700336,80.71428571428571,15.0,0.45714285714285713,0.4663299663299664,5.428571428571429,5.0,0.6153846153846154,0.6144781144781145,5.0,3.6666666666666665,0.3846153846153846,0.38552188552188554,12.285714285714286,16.666666666666668,0.46088435374149656,0.4810391363022943,14.571428571428571,18.0,0.5391156462585034,0.5189608636977058,5.428571428571429,3.3333333333333335,0.6753246753246753,0.40277777777777773,3.571428571428571,4.333333333333333,0.3246753246753247,0.5972222222222222,1.7142857142857144,0.6666666666666666,0.7619047619047619,0.16666666666666666,0.7142857142857143,1.6666666666666667,0.23809523809523808,0.8333333333333334,-1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,Eduardo Barroca,10.0,18050000.0,26.3,0,18638.0,21858.333333333332,1.3333333333333333,1.3333333333333333,0.46666666666666684,0.49333333333333346,1.6666666666666667,1.5,0.5333333333333333,0.5066666666666666,12.125,7.0,0.4664285714285714,0.3694444444444444,14.125,12.0,0.5335714285714286,0.6305555555555555,1.625,2.5,0.155,0.3749999999999999,7.625,3.5,0.845,0.6249999999999998,14.625,15.0,0.5279224537037037,0.681159420289855,13.0,7.0,0.4720775462962963,0.31884057971014484,5.125,4.0,0.8541666666666667,0.6333333333333332,0.875,2.5,0.14583333333333331,0.3666666666666668,0.875,0.0,0.4375,0.0,1.125,3.0,0.5625,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,0.21052631578947367,-0.1724137931034483,0.23333333333333336,0.018867924528301886
